3.990000 0.256416 0.000024
4.000000 0.255120 0.000023
4.010000 0.253830 0.000023
4.020000 0.252546 0.000022
4.030000 0.251268 0.000021
4.040000 0.249995 0.000021
4.050000 0.248729 0.000020
4.060000 0.247467 0.000019
4.070000 0.246212 0.000019
4.080000 0.244962 0.000018
4.090000 0.243717 0.000018
4.100000 0.242479 0.000017
4.110000 0.241245 0.000017
4.120000 0.240018 0.000016
4.130000 0.238796 0.000016
4.140000 0.237579 0.000015
4.150000 0.236368 0.000015
4.160000 0.235162 0.000014
4.170000 0.233962 0.000014
4.180000 0.232768 0.000013
4.190000 0.231579 0.000013
4.200000 0.230395 0.000013
4.210000 0.229217 0.000012
4.220000 0.228044 0.000012
4.230000 0.226876 0.000012
4.240000 0.225714 0.000011
4.250000 0.224557 0.000011
4.260000 0.223405 0.000011
4.270000 0.222259 0.000010
4.280000 0.221118 0.000010
4.290000 0.219982 0.000010
4.300000 0.218851 0.000009
4.310000 0.217726 0.000009
4.320000 0.216606 0.000009
4.330000 0.215491 0.000009
4.340000 0.214381 0.000008
4.350000 0.213277 0.000008
4.360000 0.212177 0.000008
4.370000 0.211083 0.000008
4.380000 0.209994 0.000007
4.390000 0.208909 0.000007
4.400000 0.207830 0.000007
4.410000 0.206756 0.000007
4.420000 0.205687 0.000006
4.430000 0.204623 0.000006
4.440000 0.203564 0.000006
4.450000 0.202510 0.000006
4.460000 0.201461 0.000006
4.470000 0.200417 0.000006
4.480000 0.199377 0.000005
4.490000 0.198343 0.000005
4.500000 0.197313 0.000005
4.510000 0.196289 0.000005
4.520000 0.195269 0.000005
4.530000 0.194254 0.000005
4.540000 0.193244 0.000005
4.550000 0.192238 0.000004
4.560000 0.191238 0.000004
4.570000 0.190242 0.000004
4.580000 0.189251 0.000004
4.590000 0.188264 0.000004
4.600000 0.187282 0.000004
4.610000 0.186305 0.000004
4.620000 0.185333 0.000004
4.630000 0.184365 0.000003
4.640000 0.183402 0.000003
4.650000 0.182443 0.000003
4.660000 0.181490 0.000003
4.670000 0.180540 0.000003
4.680000 0.179595 0.000003
4.690000 0.178655 0.000003
4.700000 0.177719 0.000003
4.710000 0.176788 0.000003
4.720000 0.175861 0.000003
4.730000 0.174939 0.000003
4.740000 0.174021 0.000002
4.750000 0.173108 0.000002
4.760000 0.172199 0.000002
4.770000 0.171294 0.000002
4.780000 0.170394 0.000002
4.790000 0.169498 0.000002
4.800000 0.168607 0.000002
4.810000 0.167719 0.000002
4.820000 0.166836 0.000002
4.830000 0.165958 0.000002
4.840000 0.165083 0.000002
4.850000 0.164213 0.000002
4.860000 0.163348 0.000002
4.870000 0.162486 0.000002
4.880000 0.161629 0.000002
4.890000 0.160775 0.000002
4.900000 0.159926 0.000002
4.910000 0.159081 0.000001
4.920000 0.158241 0.000001
4.930000 0.157404 0.000001
4.940000 0.156571 0.000001
4.950000 0.155743 0.000001
4.960000 0.154919 0.000001
4.970000 0.154098 0.000001
4.980000 0.153282 0.000001
4.990000 0.152470 0.000001
5.000000 0.151661 0.000001
5.010000 0.150857 0.000001
5.020000 0.150057 0.000001
5.030000 0.149260 0.000001
5.040000 0.148468 0.000001
5.050000 0.147679 0.000001
5.060000 0.146895 0.000001
5.070000 0.146114 0.000001
5.080000 0.145337 0.000001
5.090000 0.144564 0.000001
5.100000 0.143795 0.000001
5.110000 0.143029 0.000001
5.120000 0.142268 0.000001
5.130000 0.141510 0.000001
5.140000 0.140756 0.000001
5.150000 0.140006 0.000001
5.160000 0.139259 0.000001
5.170000 0.138516 0.000001
5.180000 0.137777 0.000001
5.190000 0.137042 0.000001
5.200000 0.136310 0.000001
5.210000 0.135582 0.000001
5.220000 0.134857 0.000001
5.230000 0.134137 0.000001
5.240000 0.133419 0.000001
5.250000 0.132706 0.000001
5.260000 0.131996 0.000000
5.270000 0.131289 0.000000
5.280000 0.130586 0.000000
5.290000 0.129887 0.000000
5.300000 0.129191 0.000000
5.310000 0.128499 0.000000
5.320000 0.127810 0.000000
5.330000 0.127124 0.000000
5.340000 0.126442 0.000000
5.350000 0.125764 0.000000
5.360000 0.125089 0.000000
5.370000 0.124417 0.000000
5.380000 0.123748 0.000000
5.390000 0.123084 0.000000
5.400000 0.122422 0.000000
5.410000 0.121764 0.000000
5.420000 0.121109 0.000000
5.430000 0.120457 0.000000
5.440000 0.119809 0.000000
5.450000 0.119164 0.000000
5.460000 0.118522 0.000000
5.470000 0.117884 0.000000
5.480000 0.117248 0.000000
5.490000 0.116616 0.000000
5.500000 0.115988 0.000000
5.510000 0.115362 0.000000
5.520000 0.114740 0.000000
5.530000 0.114120 0.000000
5.540000 0.113504 0.000000
5.550000 0.112891 0.000000
5.560000 0.112282 0.000000
5.570000 0.111675 0.000000
5.580000 0.111071 0.000000
5.590000 0.110471 0.000000
5.600000 0.109873 0.000000
5.610000 0.109279 0.000000
5.620000 0.108688 0.000000
5.630000 0.108099 0.000000
5.640000 0.107514 0.000000
5.650000 0.106932 0.000000
5.660000 0.106353 0.000000
5.670000 0.105776 0.000000
5.680000 0.105203 0.000000
5.690000 0.104632 0.000000
5.700000 0.104065 0.000000
5.710000 0.103500 0.000000
5.720000 0.102939 0.000000
5.730000 0.102380 0.000000
5.740000 0.101824 0.000000
5.750000 0.101271 0.000000
5.760000 0.100721 0.000000
5.770000 0.100173 0.000000
5.780000 0.099629 0.000000
5.790000 0.099087 0.000000
5.800000 0.098548 0.000000
5.810000 0.098012 0.000000
5.820000 0.097479 0.000000
5.830000 0.096948 0.000000
5.840000 0.096420 0.000000
5.850000 0.095895 0.000000
5.860000 0.095373 0.000000
5.870000 0.094853 0.000000
5.880000 0.094336 0.000000
5.890000 0.093822 0.000000
5.900000 0.093310 0.000000
5.910000 0.092801 0.000000
5.920000 0.092295 0.000000
5.930000 0.091791 0.000000
5.940000 0.091290 0.000000
5.950000 0.090792 0.000000
5.960000 0.090296 0.000000
5.970000 0.089803 0.000000
5.980000 0.089312 0.000000
5.990000 0.088824 0.000000
6.000000 0.088338 0.000000
6.010000 0.087855 0.000000
6.020000 0.087374 0.000000
6.030000 0.086896 0.000000
6.040000 0.086421 0.000000
6.050000 0.085948 0.000000
6.060000 0.085477 0.000000
6.070000 0.085009 0.000000
6.080000 0.084543 0.000000
6.090000 0.084080 0.000000
6.100000 0.083619 0.000000
6.110000 0.083161 0.000000
6.120000 0.082705 0.000000
6.130000 0.082251 0.000000
6.140000 0.081800 0.000000
6.150000 0.081351 0.000000
6.160000 0.080904 0.000000
6.170000 0.080460 0.000000
6.180000 0.080018 0.000000
6.190000 0.079579 0.000000
6.200000 0.079141 0.000000
6.210000 0.078707 0.000000
6.220000 0.078274 0.000000
6.230000 0.077844 0.000000
6.240000 0.077415 0.000000
6.250000 0.076990 0.000000
6.260000 0.076566 0.000000
6.270000 0.076145 0.000000
6.280000 0.075726 0.000000
6.290000 0.075309 0.000000
6.300000 0.074894 0.000000
6.310000 0.074481 0.000000
6.320000 0.074071 0.000000
6.330000 0.073663 0.000000
6.340000 0.073257 0.000000
6.350000 0.072853 0.000000
6.360000 0.072451 0.000000
6.370000 0.072052 0.000000
6.380000 0.071654 0.000000
6.390000 0.071259 0.000000
6.400000 0.070865 0.000000
6.410000 0.070474 0.000000
6.420000 0.070085 0.000000
6.430000 0.069698 0.000000
6.440000 0.069313 0.000000
6.450000 0.068930 0.000000
6.460000 0.068549 0.000000
6.470000 0.068170 0.000000
6.480000 0.067793 0.000000
6.490000 0.067418 0.000000
6.500000 0.067046 0.000000
6.510000 0.066675 0.000000
6.520000 0.066306 0.000000
6.530000 0.065939 0.000000
6.540000 0.065574 0.000000
6.550000 0.065211 0.000000
6.560000 0.064849 0.000000
6.570000 0.064490 0.000000
6.580000 0.064133 0.000000
6.590000 0.063777 0.000000
6.600000 0.063424 0.000000
6.610000 0.063072 0.000000
6.620000 0.062723 0.000000
6.630000 0.062375 0.000000
6.640000 0.062029 0.000000
6.650000 0.061685 0.000000
6.660000 0.061342 0.000000
6.670000 0.061002 0.000000
6.680000 0.060663 0.000000
6.690000 0.060326 0.000000
6.700000 0.059991 0.000000
6.710000 0.059658 0.000000
6.720000 0.059326 0.000000
6.730000 0.058997 0.000000
6.740000 0.058669 0.000000
6.750000 0.058343 0.000000
6.760000 0.058018 0.000000
6.770000 0.057695 0.000000
6.780000 0.057374 0.000000
6.790000 0.057055 0.000000
6.800000 0.056738 0.000000
6.810000 0.056422 0.000000
6.820000 0.056108 0.000000
6.830000 0.055795 0.000000
6.840000 0.055485 0.000000
6.850000 0.055176 0.000000
6.860000 0.054868 0.000000
6.870000 0.054562 0.000000
6.880000 0.054258 0.000000
6.890000 0.053956 0.000000
6.900000 0.053655 0.000000
6.910000 0.053356 0.000000
6.920000 0.053058 0.000000
6.930000 0.052762 0.000000
6.940000 0.052468 0.000000
6.950000 0.052175 0.000000
6.960000 0.051884 0.000000
6.970000 0.051594 0.000000
6.980000 0.051306 0.000000
6.990000 0.051019 0.000000
7.000000 0.050734 0.000000
7.010000 0.050451 0.000000
7.020000 0.050169 0.000000
7.030000 0.049889 0.000000
7.040000 0.049610 0.000000
7.050000 0.049332 0.000000
7.060000 0.049057 0.000000
7.070000 0.048782 0.000000
7.080000 0.048509 0.000000
7.090000 0.048238 0.000000
7.100000 0.047968 0.000000
7.110000 0.047700 0.000000
7.120000 0.047433 0.000000
7.130000 0.047167 0.000000
7.140000 0.046903 0.000000
7.150000 0.046640 0.000000
7.160000 0.046379 0.000000
7.170000 0.046119 0.000000
7.180000 0.045861 0.000000
7.190000 0.045604 0.000000
7.200000 0.045348 0.000000
7.210000 0.045094 0.000000
7.220000 0.044841 0.000000
7.230000 0.044589 0.000000
7.240000 0.044339 0.000000
7.250000 0.044090 0.000000
7.260000 0.043843 0.000000
7.270000 0.043597 0.000000
7.280000 0.043352 0.000000
7.290000 0.043109 0.000000
7.300000 0.042867 0.000000
7.310000 0.042626 0.000000
7.320000 0.042387 0.000000
7.330000 0.042148 0.000000
7.340000 0.041912 0.000000
7.350000 0.041676 0.000000
7.360000 0.041442 0.000000
7.370000 0.041209 0.000000
7.380000 0.040977 0.000000
7.390000 0.040747 0.000000
7.400000 0.040518 0.000000
7.410000 0.040290 0.000000
7.420000 0.040063 0.000000
7.430000 0.039837 0.000000
7.440000 0.039613 0.000000
7.450000 0.039390 0.000000
7.460000 0.039169 0.000000
7.470000 0.038948 0.000000
7.480000 0.038729 0.000000
7.490000 0.038511 0.000000
7.500000 0.038294 0.000000
7.510000 0.038078 0.000000
7.520000 0.037863 0.000000
7.530000 0.037650 0.000000
7.540000 0.037438 0.000000
7.550000 0.037227 0.000000
7.560000 0.037017 0.000000
7.570000 0.036808 0.000000
7.580000 0.036600 0.000000
7.590000 0.036394 0.000000
7.600000 0.036188 0.000000
7.610000 0.035984 0.000000
7.620000 0.035781 0.000000
7.630000 0.035579 0.000000
7.640000 0.035378 0.000000
7.650000 0.035179 0.000000
7.660000 0.034980 0.000000
7.670000 0.034782 0.000000
7.680000 0.034586 0.000000
7.690000 0.034390 0.000000
7.700000 0.034196 0.000000
7.710000 0.034003 0.000000
7.720000 0.033811 0.000000
7.730000 0.033620 0.000000
7.740000 0.033429 0.000000
7.750000 0.033240 0.000000
7.760000 0.033052 0.000000
7.770000 0.032865 0.000000
7.780000 0.032680 0.000000
7.790000 0.032495 0.000000
7.800000 0.032311 0.000000
7.810000 0.032128 0.000000
7.820000 0.031946 0.000000
7.830000 0.031765 0.000000
7.840000 0.031585 0.000000
7.850000 0.031406 0.000000
7.860000 0.031229 0.000000
7.870000 0.031052 0.000000
7.880000 0.030876 0.000000
7.890000 0.030701 0.000000
7.900000 0.030527 0.000000
7.910000 0.030354 0.000000
7.920000 0.030182 0.000000
7.930000 0.030011 0.000000
7.940000 0.029840 0.000000
7.950000 0.029671 0.000000
7.960000 0.029503 0.000000
7.970000 0.029336 0.000000
7.980000 0.029169 0.000000
7.990000 0.029004 0.000000
8.000000 0.028839 0.000000
8.010000 0.028675 0.000000
8.020000 0.028513 0.000000
8.030000 0.028351 0.000000
8.040000 0.028190 0.000000
8.050000 0.028030 0.000000
8.060000 0.027871 0.000000
8.070000 0.027712 0.000000
8.080000 0.027555 0.000000
8.090000 0.027398 0.000000
8.100000 0.027243 0.000000
8.110000 0.027088 0.000000
8.120000 0.026934 0.000000
8.130000 0.026781 0.000000
8.140000 0.026628 0.000000
8.150000 0.026477 0.000000
8.160000 0.026326 0.000000
8.170000 0.026177 0.000000
8.180000 0.026028 0.000000
8.190000 0.025880 0.000000
8.200000 0.025732 0.000000
8.210000 0.025586 0.000000
8.220000 0.025440 0.000000
8.230000 0.025296 0.000000
8.240000 0.025152 0.000000
8.250000 0.025008 0.000000
8.260000 0.024866 0.000000
8.270000 0.024724 0.000000
8.280000 0.024583 0.000000
8.290000 0.024443 0.000000
8.300000 0.024304 0.000000
8.310000 0.024166 0.000000
8.320000 0.024028 0.000000
8.330000 0.023891 0.000000
8.340000 0.023755 0.000000
8.350000 0.023619 0.000000
8.360000 0.023485 0.000000
8.370000 0.023351 0.000000
8.380000 0.023218 0.000000
8.390000 0.023085 0.000000
8.400000 0.022954 0.000000
8.410000 0.022823 0.000000
8.420000 0.022692 0.000000
8.430000 0.022563 0.000000
8.440000 0.022434 0.000000
8.450000 0.022306 0.000000
8.460000 0.022179 0.000000
8.470000 0.022052 0.000000
8.480000 0.021926 0.000000
8.490000 0.021801 0.000000
8.500000 0.021676 0.000000
8.510000 0.021553 0.000000
8.520000 0.021429 0.000000
8.530000 0.021307 0.000000
8.540000 0.021185 0.000000
8.550000 0.021064 0.000000
8.560000 0.020944 0.000000
8.570000 0.020824 0.000000
8.580000 0.020705 0.000000
8.590000 0.020587 0.000000
8.600000 0.020469 0.000000
8.610000 0.020352 0.000000
8.620000 0.020235 0.000000
8.630000 0.020120 0.000000
8.640000 0.020005 0.000000
8.650000 0.019890 0.000000
8.660000 0.019776 0.000000
8.670000 0.019663 0.000000
8.680000 0.019551 0.000000
8.690000 0.019439 0.000000
8.700000 0.019327 0.000000
8.710000 0.019217 0.000000
8.720000 0.019107 0.000000
8.730000 0.018997 0.000000
8.740000 0.018888 0.000000
8.750000 0.018780 0.000000
8.760000 0.018673 0.000000
8.770000 0.018566 0.000000
8.780000 0.018459 0.000000
8.790000 0.018354 0.000000
8.800000 0.018248 0.000000
8.810000 0.018144 0.000000
8.820000 0.018040 0.000000
8.830000 0.017936 0.000000
8.840000 0.017833 0.000000
8.850000 0.017731 0.000000
8.860000 0.017630 0.000000
8.870000 0.017528 0.000000
8.880000 0.017428 0.000000
8.890000 0.017328 0.000000
8.900000 0.017228 0.000000
8.910000 0.017130 0.000000
8.920000 0.017031 0.000000
8.930000 0.016934 0.000000
